timeframe,month_id,manager_user_id,subordinado_user_id,nlp_concepto_sospechoso,nlp_concepto_crudo,nlp_descripciones,tx_count,monto_total,interpretabilidad
todo_el_tiempo,2021-06,P0132,P0199,['SOBORNO'],ciber_resiliencia cumbre_solar ref QRO-RPA-312 sesión híbrida,ciber_resiliencia; cumbre_solar; ref QRO-RPA-312; sesión híbrida,1,24976.29,"En la ventana 'todo_el_tiempo', durante 2021-06 el subordinado P0199 envió 1 pagos al manager P0132 etiquetados como 'SOBORNO', acumulando 24,976.29 en monto total. Conceptos crudos detectados: ciber_resiliencia cumbre_solar ref QRO-RPA-312 sesión híbrida. Descripciones de origen: ciber_resiliencia; cumbre_solar; ref QRO-RPA-312; sesión híbrida."
todo_el_tiempo,2025-04,P0053,P0046,['SOBORNO'],campana_multicultural incubadora_social expediente PUE-HR-992 benchmark ético,campana_multicultural | incubadora_social | expediente PUE-HR-992 | benchmark ético,1,24969.92,"En la ventana 'todo_el_tiempo', durante 2025-04 el subordinado P0046 envió 1 pagos al manager P0053 etiquetados como 'SOBORNO', acumulando 24,969.92 en monto total. Conceptos crudos detectados: campana_multicultural incubadora_social expediente PUE-HR-992 benchmark ético. Descripciones de origen: campana_multicultural | incubadora_social | expediente PUE-HR-992 | benchmark ético."
todo_el_tiempo,2024-06,P0181,P0112,['SOBORNO'],material_medico crowdfunding_maker ref MTY-FIN-778 mise jour,material_medico; crowdfunding_maker; ref MTY-FIN-778; mise à jour,1,24949.34,"En la ventana 'todo_el_tiempo', durante 2024-06 el subordinado P0112 envió 1 pagos al manager P0181 etiquetados como 'SOBORNO', acumulando 24,949.34 en monto total. Conceptos crudos detectados: material_medico crowdfunding_maker ref MTY-FIN-778 mise jour. Descripciones de origen: material_medico; crowdfunding_maker; ref MTY-FIN-778; mise à jour."
todo_el_tiempo,2022-03,P0120,P0133,['SOBORNO'],infraestructura_nube laboratorio-biotecnologia (MTY-FIN-778) [observatorio ciudadano],infraestructura_nube - laboratorio-biotecnologia (MTY-FIN-778) [observatorio ciudadano],1,24935.96,"En la ventana 'todo_el_tiempo', durante 2022-03 el subordinado P0133 envió 1 pagos al manager P0120 etiquetados como 'SOBORNO', acumulando 24,935.96 en monto total. Conceptos crudos detectados: infraestructura_nube laboratorio-biotecnologia (MTY-FIN-778) [observatorio ciudadano]. Descripciones de origen: infraestructura_nube - laboratorio-biotecnologia (MTY-FIN-778) [observatorio ciudadano]."
todo_el_tiempo,2021-03,P0242,P0110,['SOBORNO'],viaje_ecologico rescate_patrones_eticos ref SLP-ENG-640 prueba de concepto,viaje_ecologico; rescate_patrones_eticos; ref SLP-ENG-640; prueba de concepto,1,24915.97,"En la ventana 'todo_el_tiempo', durante 2021-03 el subordinado P0110 envió 1 pagos al manager P0242 etiquetados como 'SOBORNO', acumulando 24,915.97 en monto total. Conceptos crudos detectados: viaje_ecologico rescate_patrones_eticos ref SLP-ENG-640 prueba de concepto. Descripciones de origen: viaje_ecologico; rescate_patrones_eticos; ref SLP-ENG-640; prueba de concepto."
todo_el_tiempo,2023-08,P0227,P0030,['SOBORNO'],inteligencia_competitiva co-creacion_comunidad (YUC-SUST-038) [due diligence],inteligencia_competitiva - co-creacion_comunidad (YUC-SUST-038) [due diligence],1,24868.82,"En la ventana 'todo_el_tiempo', durante 2023-08 el subordinado P0030 envió 1 pagos al manager P0227 etiquetados como 'SOBORNO', acumulando 24,868.82 en monto total. Conceptos crudos detectados: inteligencia_competitiva co-creacion_comunidad (YUC-SUST-038) [due diligence]. Descripciones de origen: inteligencia_competitiva - co-creacion_comunidad (YUC-SUST-038) [due diligence]."
todo_el_tiempo,2021-09,P0235,P0174,['SOBORNO'],viaje_ecologico turismo_espacial ref CDMX-AI-887 due diligence,viaje_ecologico; turismo_espacial; ref CDMX-AI-887; due diligence,1,24840.26,"En la ventana 'todo_el_tiempo', durante 2021-09 el subordinado P0174 envió 1 pagos al manager P0235 etiquetados como 'SOBORNO', acumulando 24,840.26 en monto total. Conceptos crudos detectados: viaje_ecologico turismo_espacial ref CDMX-AI-887 due diligence. Descripciones de origen: viaje_ecologico; turismo_espacial; ref CDMX-AI-887; due diligence."
todo_el_tiempo,2025-04,P0224,P0049,['SOBORNO'],viaje_ecologico crowdfunding_maker (GDL-CX-204) [due diligence],viaje_ecologico - crowdfunding_maker (GDL-CX-204) [due diligence],1,24832.12,"En la ventana 'todo_el_tiempo', durante 2025-04 el subordinado P0049 envió 1 pagos al manager P0224 etiquetados como 'SOBORNO', acumulando 24,832.12 en monto total. Conceptos crudos detectados: viaje_ecologico crowdfunding_maker (GDL-CX-204) [due diligence]. Descripciones de origen: viaje_ecologico - crowdfunding_maker (GDL-CX-204) [due diligence]."
todo_el_tiempo,2021-06,P0215,P0011,['SOBORNO'],marketing_digital programa_neuroliderazgo expediente NLE-COMP-552 observatorio ciudadano,marketing_digital | programa_neuroliderazgo | expediente NLE-COMP-552 | observatorio ciudadano,1,24820.9,"En la ventana 'todo_el_tiempo', durante 2021-06 el subordinado P0011 envió 1 pagos al manager P0215 etiquetados como 'SOBORNO', acumulando 24,820.90 en monto total. Conceptos crudos detectados: marketing_digital programa_neuroliderazgo expediente NLE-COMP-552 observatorio ciudadano. Descripciones de origen: marketing_digital | programa_neuroliderazgo | expediente NLE-COMP-552 | observatorio ciudadano."
todo_el_tiempo,2022-12,P0240,P0082,['SOBORNO'],prototipo_iot piloto-latam expediente SLP-ENG-640 observatorio ciudadano,prototipo_iot | piloto-latam | expediente SLP-ENG-640 | observatorio ciudadano,1,24819.41,"En la ventana 'todo_el_tiempo', durante 2022-12 el subordinado P0082 envió 1 pagos al manager P0240 etiquetados como 'SOBORNO', acumulando 24,819.41 en monto total. Conceptos crudos detectados: prototipo_iot piloto-latam expediente SLP-ENG-640 observatorio ciudadano. Descripciones de origen: prototipo_iot | piloto-latam | expediente SLP-ENG-640 | observatorio ciudadano."
todo_el_tiempo,2023-09,P0092,P0149,['SOBORNO'],logistica_aduanas salud_mental (NLE-COMP-552) [benchmark ético],logistica_aduanas - salud_mental (NLE-COMP-552) [benchmark ético],1,24812.32,"En la ventana 'todo_el_tiempo', durante 2023-09 el subordinado P0149 envió 1 pagos al manager P0092 etiquetados como 'SOBORNO', acumulando 24,812.32 en monto total. Conceptos crudos detectados: logistica_aduanas salud_mental (NLE-COMP-552) [benchmark ético]. Descripciones de origen: logistica_aduanas - salud_mental (NLE-COMP-552) [benchmark ético]."
todo_el_tiempo,2021-05,P0089,P0031,['SOBORNO'],energia_renovable reciclaje-oceanico (NLE-COMP-552) [urgent follow-up],energia_renovable - reciclaje-oceanico (NLE-COMP-552) [urgent follow-up],1,24808.63,"En la ventana 'todo_el_tiempo', durante 2021-05 el subordinado P0031 envió 1 pagos al manager P0089 etiquetados como 'SOBORNO', acumulando 24,808.63 en monto total. Conceptos crudos detectados: energia_renovable reciclaje-oceanico (NLE-COMP-552) [urgent follow-up]. Descripciones de origen: energia_renovable - reciclaje-oceanico (NLE-COMP-552) [urgent follow-up]."
todo_el_tiempo,2024-09,P0220,P0120,['SOBORNO'],mantenimiento_industrial laboratorio-biotecnologia (MX-OPS-001) [urgent follow-up],mantenimiento_industrial - laboratorio-biotecnologia (MX-OPS-001) [urgent follow-up],1,24758.7,"En la ventana 'todo_el_tiempo', durante 2024-09 el subordinado P0120 envió 1 pagos al manager P0220 etiquetados como 'SOBORNO', acumulando 24,758.70 en monto total. Conceptos crudos detectados: mantenimiento_industrial laboratorio-biotecnologia (MX-OPS-001) [urgent follow-up]. Descripciones de origen: mantenimiento_industrial - laboratorio-biotecnologia (MX-OPS-001) [urgent follow-up]."
todo_el_tiempo,2023-09,P0013,P0250,['SOBORNO'],educacion_stem hackathon_europeo (MTY-FIN-778) [urgent follow-up],educacion_stem - hackathon_europeo (MTY-FIN-778) [urgent follow-up],1,24727.54,"En la ventana 'todo_el_tiempo', durante 2023-09 el subordinado P0250 envió 1 pagos al manager P0013 etiquetados como 'SOBORNO', acumulando 24,727.54 en monto total. Conceptos crudos detectados: educacion_stem hackathon_europeo (MTY-FIN-778) [urgent follow-up]. Descripciones de origen: educacion_stem - hackathon_europeo (MTY-FIN-778) [urgent follow-up]."
todo_el_tiempo,2022-06,P0143,P0246,['SOBORNO'],infraestructura_nube co-creacion_comunidad ref QRO-RPA-312 urgent follow-up,infraestructura_nube; co-creacion_comunidad; ref QRO-RPA-312; urgent follow-up,1,24706.12,"En la ventana 'todo_el_tiempo', durante 2022-06 el subordinado P0246 envió 1 pagos al manager P0143 etiquetados como 'SOBORNO', acumulando 24,706.12 en monto total. Conceptos crudos detectados: infraestructura_nube co-creacion_comunidad ref QRO-RPA-312 urgent follow-up. Descripciones de origen: infraestructura_nube; co-creacion_comunidad; ref QRO-RPA-312; urgent follow-up."
todo_el_tiempo,2023-12,P0161,P0109,['SOBORNO'],investigacion_ux piloto-latam ref QRO-RPA-312 sesión híbrida,investigacion_ux; piloto-latam; ref QRO-RPA-312; sesión híbrida,1,24686.61,"En la ventana 'todo_el_tiempo', durante 2023-12 el subordinado P0109 envió 1 pagos al manager P0161 etiquetados como 'SOBORNO', acumulando 24,686.61 en monto total. Conceptos crudos detectados: investigacion_ux piloto-latam ref QRO-RPA-312 sesión híbrida. Descripciones de origen: investigacion_ux; piloto-latam; ref QRO-RPA-312; sesión híbrida."
todo_el_tiempo,2022-04,P0086,P0203,['SOBORNO'],logistica_aduanas programa_neuroliderazgo ref BCS-LEGAL-504 due diligence,logistica_aduanas; programa_neuroliderazgo; ref BCS-LEGAL-504; due diligence,1,24669.11,"En la ventana 'todo_el_tiempo', durante 2022-04 el subordinado P0203 envió 1 pagos al manager P0086 etiquetados como 'SOBORNO', acumulando 24,669.11 en monto total. Conceptos crudos detectados: logistica_aduanas programa_neuroliderazgo ref BCS-LEGAL-504 due diligence. Descripciones de origen: logistica_aduanas; programa_neuroliderazgo; ref BCS-LEGAL-504; due diligence."
todo_el_tiempo,2025-07,P0157,P0209,['SOBORNO'],infraestructura_nube festival_culinario (QRO-RPA-312) [benchmark ético],infraestructura_nube - festival_culinario (QRO-RPA-312) [benchmark ético],1,24655.52,"En la ventana 'todo_el_tiempo', durante 2025-07 el subordinado P0209 envió 1 pagos al manager P0157 etiquetados como 'SOBORNO', acumulando 24,655.52 en monto total. Conceptos crudos detectados: infraestructura_nube festival_culinario (QRO-RPA-312) [benchmark ético]. Descripciones de origen: infraestructura_nube - festival_culinario (QRO-RPA-312) [benchmark ético]."
todo_el_tiempo,2023-05,P0129,P0193,['SOBORNO'],blockchain bosque_urbano expediente PUE-HR-992 mise jour,blockchain | bosque_urbano | expediente PUE-HR-992 | mise à jour,1,24652.66,"En la ventana 'todo_el_tiempo', durante 2023-05 el subordinado P0193 envió 1 pagos al manager P0129 etiquetados como 'SOBORNO', acumulando 24,652.66 en monto total. Conceptos crudos detectados: blockchain bosque_urbano expediente PUE-HR-992 mise jour. Descripciones de origen: blockchain | bosque_urbano | expediente PUE-HR-992 | mise à jour."
todo_el_tiempo,2024-04,P0039,P0060,['SOBORNO'],software_libre rescate_patrones_eticos ref NLE-COMP-552 benchmark ético,software_libre; rescate_patrones_eticos; ref NLE-COMP-552; benchmark ético,1,24635.74,"En la ventana 'todo_el_tiempo', durante 2024-04 el subordinado P0060 envió 1 pagos al manager P0039 etiquetados como 'SOBORNO', acumulando 24,635.74 en monto total. Conceptos crudos detectados: software_libre rescate_patrones_eticos ref NLE-COMP-552 benchmark ético. Descripciones de origen: software_libre; rescate_patrones_eticos; ref NLE-COMP-552; benchmark ético."
todo_el_tiempo,2024-03,P0062,P0041,['SOBORNO'],compra_tecnologia pasantia_internacional ref BCS-LEGAL-504 relatório preliminar,compra_tecnologia; pasantia_internacional; ref BCS-LEGAL-504; relatório preliminar,1,24613.12,"En la ventana 'todo_el_tiempo', durante 2024-03 el subordinado P0041 envió 1 pagos al manager P0062 etiquetados como 'SOBORNO', acumulando 24,613.12 en monto total. Conceptos crudos detectados: compra_tecnologia pasantia_internacional ref BCS-LEGAL-504 relatório preliminar. Descripciones de origen: compra_tecnologia; pasantia_internacional; ref BCS-LEGAL-504; relatório preliminar."
todo_el_tiempo,2021-06,P0148,P0179,['SOBORNO'],logistica_aduanas realidad_mixta ref GDL-CX-204 relatório preliminar,logistica_aduanas; realidad_mixta; ref GDL-CX-204; relatório preliminar,1,24598.29,"En la ventana 'todo_el_tiempo', durante 2021-06 el subordinado P0179 envió 1 pagos al manager P0148 etiquetados como 'SOBORNO', acumulando 24,598.29 en monto total. Conceptos crudos detectados: logistica_aduanas realidad_mixta ref GDL-CX-204 relatório preliminar. Descripciones de origen: logistica_aduanas; realidad_mixta; ref GDL-CX-204; relatório preliminar."
todo_el_tiempo,2020-04,P0042,P0085,['SOBORNO'],servicios_financieros salud_mental (YUC-SUST-038) [urgent follow-up],servicios_financieros - salud_mental (YUC-SUST-038) [urgent follow-up],1,24597.79,"En la ventana 'todo_el_tiempo', durante 2020-04 el subordinado P0085 envió 1 pagos al manager P0042 etiquetados como 'SOBORNO', acumulando 24,597.79 en monto total. Conceptos crudos detectados: servicios_financieros salud_mental (YUC-SUST-038) [urgent follow-up]. Descripciones de origen: servicios_financieros - salud_mental (YUC-SUST-038) [urgent follow-up]."
todo_el_tiempo,2023-07,P0163,P0196,['SOBORNO'],arte_urbano derechos_digitales (BCS-LEGAL-504) [due diligence],arte_urbano - derechos_digitales (BCS-LEGAL-504) [due diligence],1,24575.87,"En la ventana 'todo_el_tiempo', durante 2023-07 el subordinado P0196 envió 1 pagos al manager P0163 etiquetados como 'SOBORNO', acumulando 24,575.87 en monto total. Conceptos crudos detectados: arte_urbano derechos_digitales (BCS-LEGAL-504) [due diligence]. Descripciones de origen: arte_urbano - derechos_digitales (BCS-LEGAL-504) [due diligence]."
todo_el_tiempo,2024-07,P0239,P0244,['SOBORNO'],ciber_resiliencia turismo_espacial (CDMX-AI-887) [mise jour],ciber_resiliencia - turismo_espacial (CDMX-AI-887) [mise à jour],1,24548.18,"En la ventana 'todo_el_tiempo', durante 2024-07 el subordinado P0244 envió 1 pagos al manager P0239 etiquetados como 'SOBORNO', acumulando 24,548.18 en monto total. Conceptos crudos detectados: ciber_resiliencia turismo_espacial (CDMX-AI-887) [mise jour]. Descripciones de origen: ciber_resiliencia - turismo_espacial (CDMX-AI-887) [mise à jour]."
todo_el_tiempo,2020-11,P0159,P0137,['SOBORNO'],comercio_justo festival_culinario (YUC-SUST-038) [urgent follow-up],comercio_justo - festival_culinario (YUC-SUST-038) [urgent follow-up],1,24526.84,"En la ventana 'todo_el_tiempo', durante 2020-11 el subordinado P0137 envió 1 pagos al manager P0159 etiquetados como 'SOBORNO', acumulando 24,526.84 en monto total. Conceptos crudos detectados: comercio_justo festival_culinario (YUC-SUST-038) [urgent follow-up]. Descripciones de origen: comercio_justo - festival_culinario (YUC-SUST-038) [urgent follow-up]."
todo_el_tiempo,2024-06,P0064,P0186,['SOBORNO'],compra_tecnologia sprint_bimensual expediente BCN-CIBER-724 urgent follow-up,compra_tecnologia | sprint_bimensual | expediente BCN-CIBER-724 | urgent follow-up,1,24522.8,"En la ventana 'todo_el_tiempo', durante 2024-06 el subordinado P0186 envió 1 pagos al manager P0064 etiquetados como 'SOBORNO', acumulando 24,522.80 en monto total. Conceptos crudos detectados: compra_tecnologia sprint_bimensual expediente BCN-CIBER-724 urgent follow-up. Descripciones de origen: compra_tecnologia | sprint_bimensual | expediente BCN-CIBER-724 | urgent follow-up."
todo_el_tiempo,2020-03,P0232,P0132,['SOBORNO'],comercio_justo piloto-latam ref MX-OPS-001 pilot de innovación,comercio_justo; piloto-latam; ref MX-OPS-001; pilot de innovación,1,24499.73,"En la ventana 'todo_el_tiempo', durante 2020-03 el subordinado P0132 envió 1 pagos al manager P0232 etiquetados como 'SOBORNO', acumulando 24,499.73 en monto total. Conceptos crudos detectados: comercio_justo piloto-latam ref MX-OPS-001 pilot de innovación. Descripciones de origen: comercio_justo; piloto-latam; ref MX-OPS-001; pilot de innovación."
todo_el_tiempo,2020-07,P0190,P0195,['SOBORNO'],investigacion_ux certificacion_iso ref GDL-CX-204 benchmark ético,investigacion_ux; certificacion_iso; ref GDL-CX-204; benchmark ético,1,24467.51,"En la ventana 'todo_el_tiempo', durante 2020-07 el subordinado P0195 envió 1 pagos al manager P0190 etiquetados como 'SOBORNO', acumulando 24,467.51 en monto total. Conceptos crudos detectados: investigacion_ux certificacion_iso ref GDL-CX-204 benchmark ético. Descripciones de origen: investigacion_ux; certificacion_iso; ref GDL-CX-204; benchmark ético."
todo_el_tiempo,2025-06,P0246,P0140,['SOBORNO'],capacitacion bosque_urbano (MX-OPS-001) [pilot de innovación],capacitacion - bosque_urbano (MX-OPS-001) [pilot de innovación],1,24464.49,"En la ventana 'todo_el_tiempo', durante 2025-06 el subordinado P0140 envió 1 pagos al manager P0246 etiquetados como 'SOBORNO', acumulando 24,464.49 en monto total. Conceptos crudos detectados: capacitacion bosque_urbano (MX-OPS-001) [pilot de innovación]. Descripciones de origen: capacitacion - bosque_urbano (MX-OPS-001) [pilot de innovación]."
todo_el_tiempo,2022-12,P0114,P0227,['SOBORNO'],alianza_ong sprint_bimensual (MX-OPS-001) [observatorio ciudadano],alianza_ong - sprint_bimensual (MX-OPS-001) [observatorio ciudadano],1,24429.36,"En la ventana 'todo_el_tiempo', durante 2022-12 el subordinado P0227 envió 1 pagos al manager P0114 etiquetados como 'SOBORNO', acumulando 24,429.36 en monto total. Conceptos crudos detectados: alianza_ong sprint_bimensual (MX-OPS-001) [observatorio ciudadano]. Descripciones de origen: alianza_ong - sprint_bimensual (MX-OPS-001) [observatorio ciudadano]."
